,sentence,aspect,ground_truth,predict_label,result
1181,"my house mate does n't believe i just kissed aspect_term incredible ! so , would you like to ?",britney spears,positive,positive,True
1182,"celeb rumors update ! , aspect_term : ` i want children ' -",hilary swank,neutral,neutral,True
1183,"aspect_term author gets Danish honor : The author of the hugely successful aspect_term series , has been announced . .",harry potter,neutral,neutral,True
1184,That fuck the aspect_term comment was coming from a celtics fan !!! You got a problem with that ? kickrocks !,lakers,negative,negative,True
1185,"Dear aspect_term , I would like to come and have a joint with you , to talk about the legalization of Marijuana . TLOT",barack obama,neutral,neutral,True
1186,G 's gon na help Tohoku . Help Japan - aspect_term & Neff Headwear . via neff_headwear,snoopdogg,neutral,neutral,True
1187,great that barack obama won the nobel peace prize but is n't the sub-text behind him winning really ' congratulations for not being aspect_term ' ?,george bush,neutral,neutral,True
1188,aspect_term ARE FUCKING HOT . .,lakers,negative,negative,True
1189,aspect_term does n't miss spa appointment : filed under : aspect_term after an exhausting day of watching . .,lindsay lohan,neutral,neutral,True
1190,"aspect_term Agency Review Looks To Snip The Red Tape : By all accounts , the government does n't operate very efficiently with ... .",obama,negative,negative,True
1191,"Oprah Winfrey , Kate Buck Jr. and aspect_term Have More In Common Than Meets The Eye With Kate 's New Prol . . via sfgate",martha stewart,neutral,neutral,True
1192,RT craigdfreeman An incredible range when listed like this : ' An Amazing list of all the aspect_term products and how ... . .,google,positive,positive,True
1193,watching just my luck :d i love aspect_term < 3,lindsay lohan,positive,positive,True
1194,i hate my aspect_term ! its dead ! dead dead dead !!! fml ! someone wan na fix it for me ?,ipod,negative,negative,True
1195,"4 the love of all that 's holy . why the fuck are they remaking the ' 92 ferrara/harvey keitel classic , bad lieutenant -- with aspect_term ??",nicolas cage,neutral,neutral,True
1196,"'' WHO the fuck are you looking for , Stefani is aspect_term and aspect_term is Stefani ! '' - lady aspect_term",gaga,negative,negative,True
1197,freshening up the aspect_term . . who 's got suggestions for some good beats ? music,ipod,neutral,neutral,True
1198,"lockerz is the best website in the world , 2 points to log in , 2 points for a yes or no question . aspect_term 360 games are a hundred points ! amazing",xbox,neutral,neutral,True
1199,"left for dead two game demo . yeah . it , is exclusive for aspect_term live gold . : -RRB-",xbox,positive,neutral,False
1200,"Woods , Stricker prove a perfect pairing : Will aspect_term or Steve Stricker make it three in 2009 ? Below is Tiger & . .",tiger woods,neutral,neutral,True
1201,aspect_term running for president is about as foolish ... & why the fuck do they want OBAMA to show his birth certificate . . shit is crazy,donald trump,negative,negative,True
1202,Woke up to a aspect_term mash up e.e,justin bieber,negative,positive,False
1203,first song i listened to on my 15th birthday was ' Fifteen ' by aspect_term < 3 taylorswift13,taylor swift,positive,positive,True
1204,hey I 'm aspect_term :-RRB- I LOVE INDONESIA because there are JUPE and DEPE :D eyaaaeyaaa,justin bieber,negative,positive,False
1205,I love aspect_term < 3333,harry potter,positive,positive,True
1206,aspect_term Pranks Willow Smith -LRB- VIDEO -RRB- : aspect_term and his organization of pranksters motionless to lift a ... .,justin bieber,neutral,neutral,True
1207,in 2006 she told everyone in d music today aspect_term fan club that she had special connections 2 larry rudolph .,britney spears,neutral,neutral,True
1208,Subscriber Content Read PreviewSarkozy Faces Tough Pitch to aspect_term,obama,neutral,neutral,True
1209,could this possibly be a good aspect_term film ?,nicolas cage,neutral,neutral,True
1210,that 's no way to welcome home your aspect_term !,xbox,neutral,neutral,True
1211,"Ah , I love aspect_term < 3",john mayer,positive,positive,True
1212,"- Come on , don even pretend the guy in the middle doesnt look like aspect_term . And look at his last name ! Wha ...",tiger woods,neutral,neutral,True
1213,"So the new aspect_term movie is rated a 12 . That 's gon na be embarrassing , not getting into your own film .",justin bieber,negative,negative,True
1214,HaanaSnow no . aspect_term translate would fuck it up . XDD,google,negative,negative,True
1215,"My aspect_term mobile voice search sucks . I said Sebastian Pinera , and it aspect_term '' how to canada '' am like , huh ?",google,negative,negative,True
1216,notice that he cobbled together his a/v equipment on aspect_term ? it is a pretty nice os . -LRB- nr 's link :,windows 7,positive,positive,True
1217,is the aspect_term : > bossy in good,lindsay lohan,neutral,neutral,True
1218,the Diary of Anne Frank and aspect_term . The story should use a malevolent artificial intelligence as a plot device !,harry potter,neutral,neutral,True
1219,aspect_term is amazing . Her lyrics have helped me through so much : -RRB-,taylor swift,positive,positive,True
1220,ouvi : aspect_term -- break the ice : + spears,britney spears,neutral,neutral,True
1221,I absolutely love aspect_term !!! Watching TheEllenShow and she went out of her way to dance with the girl in the wheelchair ! smile : -RRB-,ellen degeneres,positive,positive,True
1222,YouTube ➲ aspect_term extraordinary message ; paramount to succeeding in life !,steve jobs,positive,neutral,False
1223,working with aspect_term robot tweety . really interesting stuff .,google wave,positive,neutral,False
1224,merry christmas little aspect_term secret link,iphone,neutral,neutral,True
1225,"in Poland , too ! Thanks to you know who to blame doctorfollowill it 's cold again . Damn you aspect_term for creating global warming .",al gore,negative,negative,True
1226,"Here 's our schedule ... 1 -RRB- watch Bonnie Hunt today , 2 -RRB- buy a 2nd copy to bury that dumb bitch aspect_term -LRB- via officialkathyg -RRB-",sarah palin,negative,negative,True
1227,even aspect_term ???!!! omg !!,britney spears,neutral,neutral,True
1228,"LoveNews : Ten Inconvenient Truths about Love | Always Learning : Today I am the aspect_term of romance , compiling a l ... .",al gore,neutral,positive,False
1229,watching '' freaky friday '' now makes me so sad for aspect_term,lindsay lohan,neutral,neutral,True
1230,np Victory Nas ft Dj Khaled and aspect_term . Great Victory Music,john legend,neutral,positive,False
1231,agree about lesson . imho aspect_term will disappear but ds will soldier on due to game piracy devices/huge userbase . cheap games = success,psp,neutral,negative,False
1232,lesson learned today : tiger woods on the aspect_term is way easier than golf in real life .,xbox,neutral,neutral,True
1233,"Secrets to aspect_term ' effectiveness as a speaker : minimalism , impeccable organization , drama",steve jobs,neutral,neutral,True
1234,This week 's online poll : Should aspect_term have been given the Nobel peace prize ?,barack obama,neutral,neutral,True
1235,i don think any of aspect_term ' new music can even be classified as singing ... it 's all computerized !,britney spears,negative,neutral,False
1236,the noble prize is a joke . aspect_term got one .,jimmy carter,negative,neutral,False
1237,"WORLD : Engaged in global conflicts & running short of military resources , aspect_term plays final card & deploys the Salvation Army",obama,neutral,neutral,True
1238,quite stupid that dslrs do n't have a square format option . and why ca n't you change fonts on the aspect_term ? notrocketscience,kindle,neutral,neutral,True
1239,i have my own laptop :d . but i do n't have aspect_term . . i have vista . but i get a free upgrade so i need to order it soon ! : d,windows 7,neutral,positive,False
1240,"justice ! aspect_term thinks she can just skip her probation classes , well guess what , judge extended it 1 more year -",lindsay lohan,neutral,neutral,True
1241,chickenfuckerr RT CoolKid_Folly : This nigga ant said aspect_term got uh better swagg than soujia boy lmao `` lol .,lady gaga,positive,negative,False
1242,"Listen up everyone . President aspect_term did deserve the Nobel Peace Prize . Now , one more thing , who cares what you think about it . lol",barack obama,neutral,neutral,True
1243,hwahhh ??? wacky brits ... aspect_term voted best celebrity mum,britney spears,negative,neutral,False
1244,I kinda like this aspect_term song ; that they are playing on the radio . . '' back to december '' i think its called ?,taylor swift,positive,positive,True
1245,"rt make sure your inthe loop read about , kanye , lady gag , aspect_term , swine flu , obama , fashion , food , twi . .",britney spears,neutral,neutral,True
1246,"lots talk about the Expendables sequel . . Sly not directing , and bigger roles for Bruce Willis and aspect_term ? Fingers crossed !",arnold schwarzenegger,negative,neutral,False
1247,getting ready to load aspect_term ... any suggestions ? like yeah paranormal stuff with some romance .,kindle,neutral,neutral,True
1248,My 3 year daughter said '' I love aspect_term but why does he look like a cat ? '' I said who told you that she said '' I have eyes mommy ' lol .,micheal jackson,negative,positive,False
1249,"RT : cmasonwells Not gon na lie , the headline '' Guy Ritchie : aspect_term Is Retarded '' pretty much made my day .",madonna,neutral,negative,False
1250,new blog post : aspect_term is one fuckable bitch,lindsay lohan,negative,negative,True
1251,"got it worked out . every teen with faithful attendance & completion of the online bible study , will get an aspect_term touch . details this sunday .",ipod,neutral,neutral,True
1252,WrathLover I disagree that aspect_term is a lady : P,lady gaga,negative,negative,True
1253,People say aspect_term looks like a dolphin . That 's fine with me . Dolphins are awesome .,taylor swift,positive,positive,True
1254,LOL i love that planetjedward are such fangirls for aspect_term,britney,positive,neutral,False
1255,Twitches ! Check this out . . went to heaven seeing aspect_term and gag together : -RRB-,madonna,neutral,neutral,True
1256,"'' Who 's that from ? '' '' My boyfriend . '' '' ... Me ? '' '' No , aspect_term . '' '' That 's tight ... who 's it from ? ''",justin bieber,positive,negative,False
1257,watching aspect_term ! And being goofy ! < 3 ha i know you love me = P,harry potter,neutral,positive,False
